chromosome,start,end,name,strand,type,gene
chr17,51761260,51763397,ENSG00000279743.1,-,TEC,CTB-43I4.1
chr17,51831646,51831733,ENSG00000280846.1,+,miRNA,AC004108.1
chr17,52390515,52535701,ENSG00000263317.1,+,lincRNA,RP11-429O1.1
chr17,52862121,52899588,ENSG00000226364.1,+,lincRNA,AC102948.2
chr17,52985520,52987652,ENSG00000227011.3,+,lincRNA,C17orf112
chr17,53105734,53106358,ENSG00000262902.1,+,processed_pseudogene,RP11-750B16.1
chr17,53106069,53106157,ENSG00000276078.1,-,miRNA,AC091154.1
chr17,53353427,53354134,ENSG00000263252.1,-,processed_pseudogene,RP11-146P2.1
chr17,53434131,53435829,ENSG00000262271.1,+,processed_pseudogene,CTD-2535P7.1
chr17,53438556,53439721,ENSG00000262518.1,+,processed_pseudogene,CTD-2535P7.2
chr17,53537514,53537604,ENSG00000221534.2,+,miRNA,AC090079.1
chr17,53681630,53682111,ENSG00000262384.1,-,processed_pseudogene,RP11-312B18.1
chr17,53756989,53757870,ENSG00000233380.1,-,processed_pseudogene,RPS2P48
chr17,53822901,53825213,ENSG00000141200.7,+,protein_coding,KIF2B
chr17,53952936,53955324,ENSG00000263189.1,+,processed_pseudogene,RP11-618P13.1
chr17,54477796,54478168,ENSG00000261965.1,+,processed_pseudogene,ISCA1P3
chr17,54702936,54703430,ENSG00000263199.1,+,processed_pseudogene,RP11-372K20.1
chr17,54754165,54754649,ENSG00000263125.1,-,processed_pseudogene,ARL2BPP8
chr17,54770949,54771277,ENSG00000251809.1,+,misc_RNA,RN7SKP14
chr17,54899387,54961956,ENSG00000141198.13,+,protein_coding,TOM1L1
chr17,54951902,54968785,ENSG00000166260.10,-,protein_coding,COX11
chr17,54956760,54958426,ENSG00000279059.1,-,TEC,RP11-257O5.2
chr17,54964474,54964679,ENSG00000275710.1,+,antisense,RP11-257O5.4
chr17,54968727,55173632,ENSG00000166263.13,+,protein_coding,STXBP4
chr17,55265012,55325065,ENSG00000108924.13,+,protein_coding,HLF
chr17,55271504,55273653,ENSG00000263096.1,-,antisense,RP11-515O17.2
chr17,55325757,55327791,ENSG00000262079.1,-,lincRNA,RP11-515O17.3
chr17,55392613,55421992,ENSG00000108960.7,-,protein_coding,MMD
chr17,55454046,55458450,ENSG00000262395.1,-,lincRNA,RP11-515E23.2
chr17,55468066,55510938,ENSG00000261873.1,-,lincRNA,RP11-515E23.1
chr17,55526964,55561577,ENSG00000236319.2,-,transcribed_processed_pseudogene,CTD-2033D24.2
chr17,55550931,55551649,ENSG00000262135.1,-,processed_pseudogene,GARSP1
chr17,55551810,55551920,ENSG00000200107.1,+,snRNA,RNU6-1249P
chr17,55719627,55732121,ENSG00000166292.11,-,protein_coding,TMEM100
chr17,55750979,55842830,ENSG00000141179.13,+,protein_coding,PCTP
chr17,55842677,55872939,ENSG00000262052.1,-,lincRNA,RP11-763E3.1
chr17,56054787,56054886,ENSG00000264277.1,+,miRNA,AC011073.1
chr17,56110958,56511659,ENSG00000153930.10,+,protein_coding,ANKFN1
chr17,56236720,56236810,ENSG00000274924.1,+,miRNA,AC006925.1
chr17,56368063,56368215,ENSG00000261882.1,+,processed_pseudogene,RP11-502F1.2
chr17,56471142,56473647,ENSG00000279606.1,+,TEC,RP11-502F1.1
chr17,56573040,56573195,ENSG00000243058.1,+,processed_pseudogene,RPL39P33
chr17,56593699,56595590,ENSG00000183691.4,+,protein_coding,NOG
chr17,56791913,56838773,ENSG00000214226.8,-,protein_coding,C17orf67
chr17,56834099,56869567,ENSG00000153933.9,+,protein_coding,DGKE
chr17,56871170,56871276,ENSG00000212469.1,+,snRNA,RNU6-1158P
chr17,56884639,56884819,ENSG00000262408.1,-,processed_pseudogene,RP11-670E13.3
chr17,56887909,56914038,ENSG00000121060.14,-,protein_coding,TRIM25
chr17,56888880,56891841,ENSG00000262112.1,+,antisense,RP11-670E13.5
chr17,56891270,56891355,ENSG00000265238.1,-,miRNA,MIR3614
chr17,56914186,56914533,ENSG00000274213.1,+,lincRNA,RP11-670E13.6
chr17,56938187,56961054,ENSG00000121058.4,-,protein_coding,COIL
chr17,56939932,56941275,ENSG00000262298.1,+,antisense,RP5-1107A17.3
chr17,56951664,56952404,ENSG00000262623.1,+,processed_pseudogene,RP5-1107A17.2
chr17,56978105,57006768,ENSG00000121064.12,+,protein_coding,SCPEP1
chr17,56982749,56985104,ENSG00000263120.1,+,sense_intronic,RP5-1107A17.4
chr17,57045478,57046797,ENSG00000261192.1,+,transcribed_processed_pseudogene,RNF126P1
chr17,57078298,57085024,ENSG00000263004.1,-,lincRNA,RP11-166P13.3
chr17,57085092,57121349,ENSG00000121057.12,+,protein_coding,AKAP1
chr17,57092145,57096425,ENSG00000263089.1,-,antisense,RP11-166P13.4
chr17,57255851,57684685,ENSG00000153944.10,+,protein_coding,MSI2
chr17,57277920,57280017,ENSG00000279555.1,+,TEC,RP11-426D19.1
chr17,57448218,57450291,ENSG00000279281.1,+,TEC,RP11-226M10.3
chr17,57488508,57488598,ENSG00000278285.1,-,miRNA,AC015883.1
chr17,57522248,57523597,ENSG00000266100.1,-,antisense,RP11-118E18.2
chr17,57531769,57532355,ENSG00000280028.1,+,TEC,RP11-118E18.1
chr17,57600856,57608412,ENSG00000263499.1,-,antisense,RP11-118E18.4
chr17,57618108,57618393,ENSG00000242889.3,+,misc_RNA,RN7SL449P
chr17,57685529,57685592,ENSG00000238447.1,-,snRNA,RNU7-134P
chr17,57744481,57745312,ENSG00000166329.2,-,protein_coding,CCDC182
chr17,57771946,57834749,ENSG00000265542.5,-,lincRNA,RP11-60A24.3
chr17,57789449,57789732,ENSG00000222976.1,+,misc_RNA,RN7SKP94
chr17,57834781,57850056,ENSG00000181610.12,-,protein_coding,MRPS23
chr17,57861243,57955323,ENSG00000180891.12,-,protein_coding,CUEDC1
chr17,57912333,57922581,ENSG00000264914.1,+,antisense,RP11-343K8.3
chr17,57955965,57956143,ENSG00000278642.1,+,lincRNA,RP11-159D12.11
chr17,57971547,57988259,ENSG00000136451.8,-,protein_coding,VEZF1
chr17,57988180,57988760,ENSG00000280233.1,+,TEC,RP11-159D12.3
chr17,57989038,58005253,ENSG00000266086.1,-,protein_coding,RP11-159D12.5
chr17,57989039,57994850,ENSG00000264112.1,-,lincRNA,RP11-159D12.2
chr17,58003360,58007346,ENSG00000136450.12,-,protein_coding,SRSF1
chr17,58006674,58008187,ENSG00000279069.1,+,TEC,RP11-159D12.6
chr17,58076891,58083204,ENSG00000266290.1,-,lincRNA,RP11-159D12.10
chr17,58083415,58095536,ENSG00000264364.2,+,protein_coding,DYNLL2
chr17,58095672,58101479,ENSG00000279207.1,+,TEC,RP11-159D12.8
chr17,58155133,58156156,ENSG00000141194.5,+,protein_coding,OR4D1
chr17,58157028,58157800,ENSG00000229590.3,+,processed_pseudogene,MSX2P1
chr17,58169656,58170579,ENSG00000255713.1,+,protein_coding,OR4D2
chr17,58192737,58205174,ENSG00000121053.5,+,protein_coding,EPX
chr17,58202352,58203003,ENSG00000278627.1,-,antisense,RP11-506H21.5
chr17,58205437,58219605,ENSG00000011143.16,-,protein_coding,MKS1
chr17,58218548,58268518,ENSG00000167419.10,+,protein_coding,LPO
chr17,58269856,58280935,ENSG00000005381.7,-,protein_coding,MPO
chr17,58301228,58328760,ENSG00000005379.15,-,protein_coding,BZRAP1
chr17,58325450,58415766,ENSG00000265148.5,+,antisense,BZRAP1-AS1
chr17,58330884,58332508,ENSG00000265206.3,-,antisense,RP5-1171I10.5
chr17,58331215,58331325,ENSG00000273667.1,-,miRNA,MIR142
chr17,58335976,58336022,ENSG00000264399.1,-,miRNA,MIR4736
chr17,58345175,58353093,ENSG00000213246.6,-,protein_coding,SUPT4H1
chr17,58352500,58417595,ENSG00000108375.12,-,protein_coding,RNF43
chr17,58420167,58488384,ENSG00000176160.9,-,protein_coding,HSF5
chr17,58456124,58456214,ENSG00000266051.1,-,miRNA,AC023992.1
chr17,58476138,58476950,ENSG00000266648.1,-,processed_pseudogene,SETP3
chr17,58489529,58517905,ENSG00000108389.9,-,protein_coding,MTMR4
chr17,58519837,58556977,ENSG00000264672.5,+,antisense,SEPT4-AS1
chr17,58520250,58540818,ENSG00000108387.14,-,protein_coding,SEPT4
chr17,58541587,58544368,ENSG00000181013.3,-,protein_coding,C17orf47
chr17,58556678,58692055,ENSG00000121101.15,-,protein_coding,TEX14
chr17,58631641,58631836,ENSG00000212195.2,-,snoRNA,U3
chr17,58660580,58661599,ENSG00000266826.1,-,processed_pseudogene,CTD-2200P10.1
chr17,58666537,58666697,ENSG00000199426.1,-,snRNA,RNU1-108P
chr17,58675286,58675462,ENSG00000266561.2,+,processed_pseudogene,CTD-2200P10.3
chr17,58677574,58677737,ENSG00000206917.1,-,snRNA,RNU1-52P
chr17,58679527,58679690,ENSG00000200997.1,-,snRNA,RNU1-85P
chr17,58692573,58735611,ENSG00000108384.14,+,protein_coding,RAD51C
chr17,58747055,58747340,ENSG00000274198.1,+,lincRNA,RP11-579A4.1
chr17,58755869,58985176,ENSG00000175175.5,+,protein_coding,PPM1E
chr17,58785323,58785608,ENSG00000276601.1,-,misc_RNA,Metazoa_SRP
chr17,58835899,58835994,ENSG00000251865.1,+,snRNA,RNU6-518P
chr17,58897776,58899692,ENSG00000241462.1,+,processed_pseudogene,RP11-579O24.1
chr17,58951185,58951513,ENSG00000275680.1,+,misc_RNA,Metazoa_SRP
chr17,58965952,58966727,ENSG00000263938.1,+,sense_intronic,RP11-579O24.3
chr17,58982638,59106921,ENSG00000108395.13,-,protein_coding,TRIM37
chr17,58988868,58988954,ENSG00000216168.1,-,miRNA,AC100832.1
chr17,59059226,59059493,ENSG00000263558.2,+,misc_RNA,RN7SL716P
chr17,59106598,59118267,ENSG00000224738.1,+,antisense,AC099850.1
chr17,59109951,59155269,ENSG00000182628.12,-,protein_coding,SKA2
chr17,59129276,59129458,ENSG00000252212.1,-,snRNA,RNU2-58P
chr17,59137758,59137872,ENSG00000211514.1,-,miRNA,MIR454
chr17,59151136,59151221,ENSG00000207996.1,-,miRNA,MIR301A
chr17,59155499,59204705,ENSG00000068489.12,+,protein_coding,PRR11
chr17,59174983,59181787,ENSG00000266537.1,-,unprocessed_pseudogene,SPDYE22P
chr17,59197566,59215226,ENSG00000265303.1,+,protein_coding,CTD-2510F5.6
chr17,59202677,59203829,ENSG00000265415.1,-,antisense,CTD-2510F5.4
chr17,59209400,59215247,ENSG00000167447.12,+,protein_coding,SMG8
chr17,59220467,59275967,ENSG00000153982.10,+,protein_coding,GDPD1
chr17,59260748,59260846,ENSG00000207235.1,+,misc_RNA,Y_RNA
chr17,59281130,59281343,ENSG00000271063.1,+,processed_pseudogene,SNRPGP17
chr17,59331689,59401729,ENSG00000175155.8,+,protein_coding,YPEL2
chr17,59362665,59363278,ENSG00000278863.1,+,TEC,RP11-567L7.3
chr17,59366083,59366154,ENSG00000263857.1,+,miRNA,MIR4729
chr17,59400488,59403303,ENSG00000266002.1,-,antisense,RP11-567L7.5
chr17,59430869,59526946,ENSG00000265313.5,-,lincRNA,LINC01476
chr17,59537359,59537499,ENSG00000200889.1,-,snRNA,RNU4-13P
chr17,59565525,59608345,ENSG00000108406.9,+,protein_coding,DHX40
chr17,59618553,59619714,ENSG00000273702.1,-,lincRNA,RP11-758H9.2
chr17,59619689,59696956,ENSG00000141367.11,+,protein_coding,CLTC
chr17,59674636,59707626,ENSG00000141378.14,-,protein_coding,PTRH2
chr17,59707192,59842255,ENSG00000062716.10,+,protein_coding,VMP1
chr17,59784813,59785035,ENSG00000267637.1,+,sense_intronic,RP11-619I22.1
chr17,59841266,59841337,ENSG00000199004.1,+,miRNA,MIR21
chr17,59847438,59847544,ENSG00000201524.1,-,snRNA,RNU6-450P
chr17,59859482,59892945,ENSG00000108423.14,-,protein_coding,TUBD1
chr17,59885015,59885552,ENSG00000270264.1,+,processed_pseudogene,NDUFB8P2
chr17,59893046,59950564,ENSG00000108443.13,+,protein_coding,RPS6KB1
chr17,59912197,59912366,ENSG00000241913.1,+,processed_pseudogene,RP5-1073F15.1
chr17,59940908,59973101,ENSG00000267318.1,+,protein_coding,RP11-178C3.1
chr17,59952240,59964761,ENSG00000189050.14,-,protein_coding,RNFT1
chr17,59962363,60018975,ENSG00000267104.2,-,lincRNA,TBC1D3P1-DHX40P1
chr17,59964832,59996972,ENSG00000267302.5,+,lincRNA,RP11-178C3.2
chr17,59976009,60002384,ENSG00000266992.1,-,unprocessed_pseudogene,DHX40P1
chr17,60008437,60017498,ENSG00000238283.3,-,unprocessed_pseudogene,TBC1D3P1
chr17,60021072,60022436,ENSG00000275860.1,+,unprocessed_pseudogene,RP11-178C3.7
chr17,60025859,60030746,ENSG00000274378.1,+,unprocessed_pseudogene,RP11-178C3.8
chr17,60042361,60042442,ENSG00000263422.1,-,miRNA,AC005702.1
chr17,60042546,60042627,ENSG00000266701.1,-,miRNA,AC005702.4
chr17,60042694,60042772,ENSG00000265638.1,-,miRNA,AC005702.3
chr17,60042805,60042882,ENSG00000263820.1,-,miRNA,AC005702.2
chr17,60043025,60043105,ENSG00000264049.1,-,miRNA,MIR4737
chr17,60043194,60078931,ENSG00000068097.14,-,protein_coding,HEATR6
chr17,60063004,60064782,ENSG00000267526.1,-,processed_pseudogene,RP11-178C3.6
chr17,60079309,60088695,ENSG00000267416.1,+,lincRNA,CTD-2319I12.2
chr17,60083566,60091885,ENSG00000261040.6,-,processed_transcript,WFDC21P
chr17,60102183,60102662,ENSG00000280852.1,-,protein_coding,AC025048.1
chr17,60113793,60120687,ENSG00000267295.1,-,unprocessed_pseudogene,CTD-2319I12.3
chr17,60124110,60125474,ENSG00000277532.1,-,unprocessed_pseudogene,CTD-2319I12.9
chr17,60126535,60135644,ENSG00000267248.1,-,processed_transcript,CTD-2319I12.4
chr17,60135762,60140081,ENSG00000267095.1,-,lincRNA,CTD-2319I12.5
chr17,60149936,60170899,ENSG00000167434.9,+,protein_coding,CA4
chr17,60173322,60173822,ENSG00000266960.1,+,unprocessed_pseudogene,FAM106DP
chr17,60175423,60175669,ENSG00000281662.1,+,misc_RNA,Metazoa_SRP
chr17,60179094,60422470,ENSG00000170832.12,-,protein_coding,USP32
chr17,60231516,60231646,ENSG00000252577.1,-,scaRNA,SCARNA20
chr17,60245288,60245647,ENSG00000241157.1,-,processed_pseudogene,RP11-3K24.1
chr17,60256720,60258411,ENSG00000275562.1,+,unprocessed_pseudogene,RP11-3K24.3
chr17,60296500,60296638,ENSG00000280588.1,+,miRNA,AC104763.1
chr17,60315834,60316215,ENSG00000271626.1,+,processed_pseudogene,RP11-3K24.2
chr17,60392429,60431421,ENSG00000141371.12,+,protein_coding,C17orf64
chr17,60433678,60435996,ENSG00000213228.5,-,transcribed_processed_pseudogene,RPL12P38
chr17,60443149,60526219,ENSG00000062725.9,-,protein_coding,APPBP2
chr17,60513190,60513550,ENSG00000270553.1,+,processed_pseudogene,RP11-15E18.5
chr17,60526293,60550798,ENSG00000259349.1,+,antisense,RP11-15E18.1
chr17,60562010,60562161,ENSG00000267678.1,-,processed_pseudogene,RP11-15E18.3
chr17,60564547,60586623,ENSG00000267772.1,+,lincRNA,RP11-15E18.4
chr17,60564740,60565671,ENSG00000266943.1,-,processed_pseudogene,RP11-15E18.2
chr17,60600183,60666280,ENSG00000170836.11,+,protein_coding,PPM1D
chr17,60659523,60660839,ENSG00000281267.1,-,protein_coding,AC110602.1
chr17,60662333,60662437,ENSG00000200013.1,-,snRNA,RNU6-623P
chr17,60677453,61392838,ENSG00000141376.20,+,protein_coding,BCAS3
chr17,60696313,60696605,ENSG00000239932.3,+,misc_RNA,RN7SL606P
chr17,60727165,60727482,ENSG00000224011.1,-,processed_pseudogene,AC111155.1
chr17,60748940,60749046,ENSG00000252534.1,-,misc_RNA,Y_RNA
chr17,60810165,60811462,ENSG00000267083.1,+,processed_pseudogene,KRT18P61
chr17,60810957,60811052,ENSG00000211515.1,+,miRNA,AC079005.1
chr17,60851382,60851745,ENSG00000254114.1,+,processed_pseudogene,HMGN1P28
chr17,60899891,60900185,ENSG00000264322.2,+,misc_RNA,RN7SL448P
chr17,61034636,61070122,ENSG00000267207.1,-,antisense,RP11-264B14.1
chr17,61069856,61070356,ENSG00000267449.1,-,antisense,RP11-264B14.2
chr17,61069871,61070341,ENSG00000227694.1,+,processed_pseudogene,RPL23AP74
chr17,61130704,61135964,ENSG00000267667.1,-,antisense,RP11-136H19.1
chr17,61354763,61355155,ENSG00000273982.1,-,antisense,RP11-332H18.7
chr17,61361668,61400243,ENSG00000267131.1,-,antisense,RP11-332H18.5
chr17,61382785,61384680,ENSG00000266934.1,+,sense_intronic,RP11-332H18.3
chr17,61393456,61411555,ENSG00000267280.5,-,antisense,TBX2-AS1
chr17,61399896,61409466,ENSG00000121068.13,+,protein_coding,TBX2
chr17,61411751,61413280,ENSG00000187013.4,+,lincRNA,C17orf82
chr17,61452404,61485110,ENSG00000121075.9,+,protein_coding,TBX4
chr17,61460224,61463384,ENSG00000267137.1,-,antisense,RP11-15K2.2
chr17,61485684,61485801,ENSG00000278751.1,-,miRNA,AC005901.1
chr17,61590426,61591202,ENSG00000253506.2,-,protein_coding,NACA2
chr17,61681266,61863521,ENSG00000136492.8,-,protein_coding,BRIP1
chr17,61865367,61928016,ENSG00000108506.11,-,protein_coding,INTS2
chr17,61874084,61874182,ENSG00000202361.1,-,misc_RNA,Y_RNA
chr17,61942605,62065282,ENSG00000108510.9,-,protein_coding,MED13
chr17,62003700,62007518,ENSG00000279133.1,-,TEC,RP11-342K2.1
chr17,62005737,62006016,ENSG00000242398.3,-,misc_RNA,RN7SL800P
chr17,62015857,62015937,ENSG00000221302.1,-,miRNA,AC018628.1
chr17,62036833,62036945,ENSG00000200842.1,+,misc_RNA,Y_RNA
chr17,62122320,62122421,ENSG00000207123.1,+,misc_RNA,Y_RNA
chr17,62136972,62140639,ENSG00000266066.1,-,processed_pseudogene,POLRMTP1
chr17,62231470,62247153,ENSG00000266365.1,-,unprocessed_pseudogene,RP11-51L5.3
chr17,62260634,62261936,ENSG00000266647.1,+,unprocessed_pseudogene,RP11-51L5.4
chr17,62264705,62275655,ENSG00000188755.9,-,transcribed_unprocessed_pseudogene,TBC1D3P2
chr17,62272487,62282915,ENSG00000270033.1,-,protein_coding,RP11-51L5.7
chr17,62282387,62297026,ENSG00000263887.6,-,transcribed_unprocessed_pseudogene,RP11-51L5.5
chr17,62319884,62320189,ENSG00000242123.1,+,processed_pseudogene,RP11-51L5.1
chr17,62370218,62416476,ENSG00000172421.7,+,protein_coding,EFCAB3
chr17,62381668,62382015,ENSG00000239809.1,+,processed_pseudogene,RP11-51L5.2
chr17,62383104,62383166,ENSG00000251981.1,+,snRNA,RNU7-52P
chr17,62397397,62398142,ENSG00000239527.1,+,processed_pseudogene,RPS23P7
chr17,62423867,62450822,ENSG00000087995.15,+,protein_coding,METTL2A
chr17,62458658,62615481,ENSG00000146872.17,+,protein_coding,TLK2
chr17,62516321,62516767,ENSG00000239246.3,-,processed_pseudogene,RP11-464D20.2
chr17,62549726,62552121,ENSG00000264546.1,+,sense_intronic,RP11-464D20.6
chr17,62626031,62626453,ENSG00000277463.1,+,lincRNA,CTD-3035K23.6
chr17,62626437,62627590,ENSG00000274565.1,-,antisense,CTD-3035K23.7
chr17,62627401,62693597,ENSG00000011028.13,+,protein_coding,MRC2
chr17,62661621,62661725,ENSG00000207382.1,-,misc_RNA,Y_RNA
chr17,62679403,62681354,ENSG00000279713.1,-,TEC,CTD-3035K23.3
chr17,62683905,62684010,ENSG00000199697.1,+,snRNA,RNU6-446P
chr17,62699244,62737922,ENSG00000265702.1,+,antisense,RP11-156L14.1
chr17,62701314,62808344,ENSG00000173838.11,-,protein_coding,MARCH10
chr17,62808500,62836371,ENSG00000265000.1,+,lincRNA,RP11-453A12.1
chr17,62841101,62841645,ENSG00000264907.1,+,processed_pseudogene,SLMO2P3
chr17,62935402,62966810,ENSG00000263931.1,-,lincRNA,RP11-180P8.1
chr17,62944215,62944312,ENSG00000207552.1,+,miRNA,MIR633
chr17,62950831,62951188,ENSG00000265262.1,-,transcribed_processed_pseudogene,TRMT112P3
chr17,62966817,62968549,ENSG00000266411.1,-,lincRNA,RP11-180P8.3
chr17,62978494,62978841,ENSG00000270324.1,-,processed_pseudogene,RP11-180P8.4
chr17,63004672,63005152,ENSG00000272164.1,-,processed_pseudogene,RP11-180P8.5
chr17,63009556,63427699,ENSG00000170921.14,+,protein_coding,TANC2
chr17,63088162,63089197,ENSG00000272383.1,-,processed_pseudogene,RP11-556O9.4
chr17,63117019,63130947,ENSG00000264513.1,-,antisense,RP11-556O9.2
chr17,63182166,63182817,ENSG00000264529.1,+,transcribed_processed_pseudogene,RP11-556O9.3
chr17,63193930,63339053,ENSG00000233635.2,-,antisense,AC037445.1
chr17,63281928,63282064,ENSG00000281576.1,+,miRNA,AC015923.2
chr17,63305262,63313521,ENSG00000263501.1,-,antisense,RP11-269G24.2
chr17,63331984,63332539,ENSG00000271919.1,-,transcribed_processed_pseudogene,RP11-269G24.8
chr17,63362009,63362093,ENSG00000278282.1,-,miRNA,AC005828.1
chr17,63381231,63414312,ENSG00000226797.1,-,antisense,AC015923.1
chr17,63391191,63431089,ENSG00000263644.1,-,antisense,RP11-269G24.3
chr17,63393355,63393586,ENSG00000271749.1,+,unprocessed_pseudogene,RP11-269G24.7
chr17,63430468,63432211,ENSG00000265282.1,-,lincRNA,RP11-269G24.4
chr17,63432304,63446378,ENSG00000008283.15,-,protein_coding,CYB561
chr17,63454993,63455817,ENSG00000265971.1,+,lincRNA,RP11-269G24.6
chr17,63471604,63472093,ENSG00000228979.4,+,processed_pseudogene,CTD-2501B8.5
chr17,63477061,63498380,ENSG00000159640.14,+,protein_coding,ACE
chr17,63484817,63521848,ENSG00000264813.5,+,protein_coding,CTD-2501B8.1
chr17,63507056,63519806,ENSG00000224353.2,+,transcribed_unprocessed_pseudogene,ACE3P
chr17,63523334,63548977,ENSG00000173826.14,+,protein_coding,KCNH6
chr17,63550461,63594266,ENSG00000136485.14,+,protein_coding,DCAF7
chr17,63573242,63573345,ENSG00000200560.1,-,snRNA,RNU6-288P
chr17,63600872,63608365,ENSG00000136463.7,+,protein_coding,TACO1
chr17,63610772,63611184,ENSG00000270587.1,-,processed_pseudogene,RP11-51F16.9
chr17,63622415,63696303,ENSG00000198909.7,+,protein_coding,MAP3K3
chr17,63636601,63637113,ENSG00000263883.1,+,transcribed_processed_pseudogene,EEF1DP7
chr17,63695902,63701172,ENSG00000136490.8,-,protein_coding,LIMD2
chr17,63700847,63702670,ENSG00000279369.1,+,TEC,RP11-51F16.1
chr17,63702832,63741970,ENSG00000266173.5,-,protein_coding,STRADA
chr17,63702845,63752097,ENSG00000125695.12,-,protein_coding,RP11-51F16.8
chr17,63745250,63776351,ENSG00000108588.13,-,protein_coding,CCDC47
chr17,63773603,63819317,ENSG00000198231.12,+,protein_coding,DDX42
chr17,63819433,63830012,ENSG00000108592.16,-,protein_coding,FTSJ3
chr17,63827152,63832026,ENSG00000087191.12,+,protein_coding,PSMC5
chr17,63832081,63843065,ENSG00000108604.15,-,protein_coding,SMARCD2
chr17,63849292,63864379,ENSG00000240280.6,+,unitary_pseudogene,TCAM1P
chr17,63872012,63881863,ENSG00000213218.9,-,protein_coding,CSH2
chr17,63880215,63881935,ENSG00000136487.17,-,protein_coding,GH2
chr17,63885851,63886051,ENSG00000259533.1,+,unprocessed_pseudogene,RP11-630H24.3
chr17,63894909,63896661,ENSG00000136488.14,-,protein_coding,CSH1
chr17,63900643,63900879,ENSG00000259333.1,+,unprocessed_pseudogene,RP11-630H24.4
chr17,63909597,63918838,ENSG00000204414.11,-,protein_coding,CSHL1
chr17,63917200,63918838,ENSG00000259384.6,-,protein_coding,GH1
chr17,63928740,63932354,ENSG00000007312.12,-,protein_coding,CD79B
chr17,63938554,63972918,ENSG00000007314.11,-,protein_coding,SCN4A
chr17,63972920,63989422,ENSG00000263489.1,-,lincRNA,CTC-264K15.6
chr17,63996071,63999899,ENSG00000264954.1,-,lincRNA,RP11-214C8.2
chr17,63998351,64004304,ENSG00000224383.7,+,protein_coding,PRR29
chr17,64002594,64020634,ENSG00000108622.10,-,protein_coding,ICAM2
chr17,64039142,64130819,ENSG00000178607.15,-,protein_coding,ERN1
chr17,64145970,64146476,ENSG00000266402.3,+,lincRNA,SNHG25
chr17,64146083,64146152,ENSG00000199753.1,+,snoRNA,SNORD104
chr17,64146337,64146471,ENSG00000281311.1,+,snoRNA,SNORA50
chr17,64146339,64146471,ENSG00000277887.1,+,snoRNA,SNORA76C
chr17,64147227,64263301,ENSG00000136478.7,-,protein_coding,TEX2
chr17,64308316,64308690,ENSG00000256358.1,-,processed_pseudogene,RPL31P57
chr17,64319415,64413776,ENSG00000261371.5,-,protein_coding,PECAM1
chr17,64390158,64390263,ENSG00000239823.2,-,misc_RNA,Y_RNA
chr17,64425069,64425170,ENSG00000265031.1,-,miRNA,MIR1273E
chr17,64449037,64468643,ENSG00000271605.5,+,protein_coding,MILR1
chr17,64462550,64462647,ENSG00000266804.1,-,miRNA,AC234063.1
chr17,64477785,64497036,ENSG00000256525.6,-,protein_coding,POLG2
chr17,64491523,64491789,ENSG00000256826.1,+,processed_pseudogene,AC138744.2
chr17,64499616,64508199,ENSG00000108654.11,-,protein_coding,DDX5
chr17,64500773,64500839,ENSG00000265695.1,-,miRNA,MIR3064
chr17,64501214,64501313,ENSG00000266241.1,-,miRNA,MIR5047
chr17,64506588,64542461,ENSG00000258890.6,+,protein_coding,CEP95
chr17,64542295,64662068,ENSG00000108854.15,-,protein_coding,SMURF2
chr17,64572829,64573081,ENSG00000271779.1,+,processed_pseudogene,RP11-87N3.6
chr17,64662278,64662378,ENSG00000274483.1,-,miRNA,AC132812.1
chr17,64747264,64747492,ENSG00000270714.1,-,processed_pseudogene,MINOS1P2
chr17,64749663,64781707,ENSG00000215769.8,-,processed_transcript,RP13-104F24.2
chr17,64749918,64758603,ENSG00000266820.1,-,transcribed_unprocessed_pseudogene,RP13-104F24.1
chr17,64750420,64751311,ENSG00000265298.1,+,unprocessed_pseudogene,RP13-104F24.3
chr17,64761912,64762710,ENSG00000263647.1,-,unprocessed_pseudogene,RP11-927P21.5
chr17,64778842,64778937,ENSG00000265982.1,-,unprocessed_pseudogene,RP11-927P21.4
chr17,64779259,64837154,ENSG00000214176.9,-,transcribed_unprocessed_pseudogene,PLEKHM1P
chr17,64780759,64780824,ENSG00000278581.1,+,miRNA,MIR6080
chr17,64825765,64825819,ENSG00000252242.1,-,snRNA,RNU7-115P
chr17,64847386,64847728,ENSG00000272400.1,+,unprocessed_pseudogene,RP11-927P21.7
chr17,64854312,64919480,ENSG00000176809.10,-,protein_coding,LRRC37A3
chr17,64871504,64871784,ENSG00000264840.1,-,misc_RNA,RN7SL404P
chr17,64881091,64881181,ENSG00000272134.1,+,processed_pseudogene,RP11-927P21.8
chr17,64892728,64892845,ENSG00000272220.1,+,transcribed_processed_pseudogene,RP11-927P21.9
chr17,64892729,64910180,ENSG00000265218.1,+,antisense,RP11-927P21.1
chr17,64899766,64900716,ENSG00000266644.1,+,antisense,RP11-927P21.2
chr17,64905883,64906018,ENSG00000271974.1,-,transcribed_processed_pseudogene,RP11-927P21.12
chr17,64927634,64934203,ENSG00000264057.1,+,transcribed_unprocessed_pseudogene,RP11-583F2.1
chr17,64936485,64940229,ENSG00000266155.2,-,unprocessed_pseudogene,RP11-927P21.6
chr17,64940602,64954177,ENSG00000280299.1,+,processed_transcript,RP11-583F2.7
chr17,64940606,64940717,ENSG00000272346.2,+,transcribed_unprocessed_pseudogene,RP11-927P21.11
